subset,rule,sessions,unknown,coverage_count,coverage_pct,initial_hit_count,initial_hit_pct,single_request_delayed_count,single_request_delayed_pct,first_hit_after_user_update_count,first_hit_after_user_update_pct,early_le_1_count,early_le_1_pct,late_gt_1_count,late_gt_1_pct,early_le_2_count,early_le_2_pct,late_gt_2_count,late_gt_2_pct,early_le_3_count,early_le_3_pct,late_gt_3_count,late_gt_3_pct,early_le_5_count,early_le_5_pct,late_gt_5_count,late_gt_5_pct
interactive_agent,user_turn/ge_4,19028,0,2365,12.429051923481186,0,0.0,0,0.0,2365,12.429051923481186,0,0.0,2365,12.429051923481186,0,0.0,2365,12.429051923481186,0,0.0,2365,12.429051923481186,1369,7.194660500315325,996,5.234391423165861
interactive_agent,user_turn/ge_5,19028,0,745,3.9152827412234603,0,0.0,0,0.0,745,3.9152827412234603,0,0.0,745,3.9152827412234603,0,0.0,745,3.9152827412234603,0,0.0,745,3.9152827412234603,129,0.6779482867353374,616,3.237334454488123
interactive_agent,user_turn/ge_6,19028,0,241,1.2665545511877234,0,0.0,0,0.0,241,1.2665545511877234,0,0.0,241,1.2665545511877234,0,0.0,241,1.2665545511877234,0,0.0,241,1.2665545511877234,0,0.0,241,1.2665545511877234
interactive_agent,user_turn/ge_8,19028,0,18,0.09459743535841918,0,0.0,0,0.0,18,0.09459743535841918,0,0.0,18,0.09459743535841918,0,0.0,18,0.09459743535841918,0,0.0,18,0.09459743535841918,0,0.0,18,0.09459743535841918
interactive_agent,user_turn/ge_9,19028,0,3,0.015766239226403196,0,0.0,0,0.0,3,0.015766239226403196,0,0.0,3,0.015766239226403196,0,0.0,3,0.015766239226403196,0,0.0,3,0.015766239226403196,0,0.0,3,0.015766239226403196
interactive_agent,user_turn/ge_10,19028,0,2,0.010510826150935463,0,0.0,0,0.0,2,0.010510826150935463,0,0.0,2,0.010510826150935463,0,0.0,2,0.010510826150935463,0,0.0,2,0.010510826150935463,0,0.0,2,0.010510826150935463
interactive_agent,user_turn/ge_12,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,user_turn/ge_16,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,assistant_decision/ge_2,19028,0,17835,93.730292200967,0,0.0,8876,46.64704645785159,8959,47.083245743115405,0,0.0,17835,93.730292200967,17835,93.730292200967,0,0.0,17835,93.730292200967,0,0.0,17835,93.730292200967,0,0.0
interactive_agent,assistant_decision/ge_3,19028,0,12393,65.1303342442716,0,0.0,2151,11.304393525331092,10242,53.82594071894051,0,0.0,12393,65.1303342442716,0,0.0,12393,65.1303342442716,12393,65.1303342442716,0,0.0,12393,65.1303342442716,0,0.0
interactive_agent,assistant_decision/ge_4,19028,0,8409,44.192768551608154,0,0.0,780,4.0992221988648305,7629,40.093546352743324,0,0.0,8409,44.192768551608154,0,0.0,8409,44.192768551608154,0,0.0,8409,44.192768551608154,8409,44.192768551608154,0,0.0
interactive_agent,assistant_decision/ge_5,19028,0,5301,27.858944713054445,0,0.0,221,1.1614462896783688,5080,26.69749842337608,0,0.0,5301,27.858944713054445,0,0.0,5301,27.858944713054445,0,0.0,5301,27.858944713054445,5301,27.858944713054445,0,0.0
interactive_agent,assistant_decision/ge_6,19028,0,3187,16.749001471515662,0,0.0,81,0.4256884591128863,3106,16.323313012402775,0,0.0,3187,16.749001471515662,0,0.0,3187,16.749001471515662,0,0.0,3187,16.749001471515662,0,0.0,3187,16.749001471515662
interactive_agent,assistant_decision/ge_8,19028,0,1232,6.474668908976246,0,0.0,24,0.12612991381122557,1208,6.34853899516502,0,0.0,1232,6.474668908976246,0,0.0,1232,6.474668908976246,0,0.0,1232,6.474668908976246,0,0.0,1232,6.474668908976246
interactive_agent,assistant_decision/ge_9,19028,0,715,3.757620348959428,0,0.0,17,0.08934202228295143,698,3.668278326676477,0,0.0,715,3.757620348959428,0,0.0,715,3.757620348959428,0,0.0,715,3.757620348959428,0,0.0,715,3.757620348959428
interactive_agent,assistant_decision/ge_10,19028,0,397,2.0863989909606895,0,0.0,3,0.015766239226403196,394,2.070632751734286,0,0.0,397,2.0863989909606895,0,0.0,397,2.0863989909606895,0,0.0,397,2.0863989909606895,0,0.0,397,2.0863989909606895
interactive_agent,assistant_decision/ge_12,19028,0,93,0.48875341601849903,0,0.0,0,0.0,93,0.48875341601849903,0,0.0,93,0.48875341601849903,0,0.0,93,0.48875341601849903,0,0.0,93,0.48875341601849903,0,0.0,93,0.48875341601849903
interactive_agent,assistant_decision/ge_16,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,length/ge_90,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_256,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_512,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_700,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_1024,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_2048,19028,0,19028,100.0,19028,100.0,0,0.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0,19028,100.0,0,0.0
interactive_agent,length/ge_4096,19028,0,3633,19.09291570317427,0,0.0,1141,5.996426319108682,2492,13.096489384065588,0,0.0,3633,19.09291570317427,1166,6.127811645995375,2467,12.965104057178895,1806,9.491276014294723,1827,9.601639688879546,2802,14.725667437460585,831,4.367248265713685
interactive_agent,length/ge_8192,19028,0,217,1.1404246373764977,0,0.0,0,0.0,217,1.1404246373764977,0,0.0,217,1.1404246373764977,0,0.0,217,1.1404246373764977,3,0.015766239226403196,214,1.1246583981500946,45,0.23649358839604792,172,0.9039310489804498
interactive_agent,tool_success/ge_2,19028,0,1430,7.515240697918856,0,0.0,381,2.002312381753206,1049,5.512928316165651,0,0.0,1430,7.515240697918856,0,0.0,1430,7.515240697918856,196,1.0300609627916755,1234,6.485179735127181,856,4.498633592600378,574,3.016607105318478
interactive_agent,tool_success/first_cross_immediate_2,19028,0,1430,7.515240697918856,0,0.0,381,2.002312381753206,1049,5.512928316165651,0,0.0,1430,7.515240697918856,0,0.0,1430,7.515240697918856,196,1.0300609627916755,1234,6.485179735127181,856,4.498633592600378,574,3.016607105318478
interactive_agent,tool_success/ge_3,19028,0,464,2.4385116670170275,0,0.0,73,0.38364515450914444,391,2.0548665125078833,0,0.0,464,2.4385116670170275,0,0.0,464,2.4385116670170275,0,0.0,464,2.4385116670170275,100,0.5255413075467732,364,1.9129703594702543
interactive_agent,tool_success/first_cross_immediate_3,19028,0,464,2.4385116670170275,0,0.0,73,0.38364515450914444,391,2.0548665125078833,0,0.0,464,2.4385116670170275,0,0.0,464,2.4385116670170275,0,0.0,464,2.4385116670170275,100,0.5255413075467732,364,1.9129703594702543
interactive_agent,tool_success/ge_4,19028,0,188,0.9880176581879335,0,0.0,21,0.11036367458482237,167,0.8776539836031112,0,0.0,188,0.9880176581879335,0,0.0,188,0.9880176581879335,0,0.0,188,0.9880176581879335,5,0.02627706537733866,183,0.9617405928105949
interactive_agent,tool_success/first_cross_immediate_4,19028,0,188,0.9880176581879335,0,0.0,21,0.11036367458482237,167,0.8776539836031112,0,0.0,188,0.9880176581879335,0,0.0,188,0.9880176581879335,0,0.0,188,0.9880176581879335,5,0.02627706537733866,183,0.9617405928105949
interactive_agent,tool_success/ge_5,19028,0,77,0.40466680681101536,0,0.0,2,0.010510826150935463,75,0.3941559806600799,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536
interactive_agent,tool_success/first_cross_immediate_5,19028,0,77,0.40466680681101536,0,0.0,2,0.010510826150935463,75,0.3941559806600799,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536,0,0.0,77,0.40466680681101536
interactive_agent,tool_success/explicit_evidence_ge_3,19028,0,1,0.0052554130754677315,0,0.0,0,0.0,1,0.0052554130754677315,0,0.0,1,0.0052554130754677315,0,0.0,1,0.0052554130754677315,0,0.0,1,0.0052554130754677315,0,0.0,1,0.0052554130754677315
